drug,l2s2_n_total,l2s2_n_signatures,l2s2_n_significant,l2s2_n_significant_mimic,l2s2_n_significant_general,l2s2_signatures,l2s2_mimic_signatures,l2s2_general_signatures,l2s2_n_sig_pval,l2s2_min_pvalue,l2s2_min_adj_pvalue,l2s2_min_pvalue_general,l2s2_min_adj_pvalue_general,l2s2_min_pvalue_up,l2s2_min_adj_pvalue_up,l2s2_mean_neglog10p,l2s2_max_neglog10p,l2s2_mean_odds_ratio,l2s2_max_odds_ratio,l2s2_direction,l2s2_retrieval_sort,l1k_n_total,l1k_n_signatures,l1k_signatures,l1k_mean_score,l1k_max_score,l1k_false_rescue,n_engines,n_total_signatures,regulatory_status,approved_jurisdiction,mechanism,target_axis,candidate_tier,lincs_eligible,lookup_source,mechanism_flag,firewall_status,firewall_reason,lincs_drug,signature_has_nominal_genes
primaquine,2,2,0,0,0,,,,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,0.0,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,primaquine,False
procaine,1,1,0,0,0,,,,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,0.0,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,procaine,False
progesterone,2,2,0,0,0,,,,0,0.9999999999994668,1.0,0.9999999982467432,1.0,0.0306760892283755,0.4254931838706273,0.0,0.0,0.005,0.01,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,progesterone,False
promazine,1,1,0,0,0,,,,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,0.0,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,promazine,False
promethazine,2,2,0,0,0,,,,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,0.0,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,promethazine,False
propranolol,1,1,0,0,0,,,,0,0.9999999999995324,1.0,0.9999999582704991,1.0,0.0300686158821615,0.5324068150255642,0.0,0.0,0.16,0.16,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,propranolol,False
propylthiouracil,1,1,0,0,0,,,,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,0.0,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,propylthiouracil,False
pyrazinamide,4,4,0,0,0,,,,0,0.9999999999998426,1.0,0.9999999637283326,1.0,0.0074162849223962,0.291861033040503,0.0,0.0,0.057,0.228,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,pyrazinamide,False
quinapril,1,1,0,0,0,,,,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,0.0,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,quinapril,False
quinidine,2,2,0,0,0,,,,0,0.9999999999999106,1.0,0.9999615444061668,1.0,0.0304658355386889,0.5000843496425292,0.0,0.0,0.142,0.285,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,quinidine,False
quinine,1,1,0,0,0,,,,0,1.000000000000174,1.0,0.9999738347265312,1.0,0.0304850304850396,0.5000843496425292,-0.0,-0.0,0.278,0.278,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,quinine,False
raltegravir,1,1,0,0,0,,,,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,0.0,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,raltegravir,False
ramelteon,2,2,0,0,0,,,,0,1.0000000000001426,1.0,0.9999999912355558,1.0,0.0302101280362198,0.3835204929315329,-0.0,-0.0,0.019,0.019,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,ramelteon,False
ramipril,1,1,0,0,0,,,,0,0.9999999999995404,1.0,0.999999991654121,1.0,0.0306449781411284,0.5334206113915053,0.0,0.0,0.132,0.132,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,ramipril,False
ranitidine,3,3,0,0,0,,,,0,1.0,1.0,0.9999871421875804,1.0,0.015124231248266,0.4108661696454894,-0.0,-0.0,0.178,0.287,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,ranitidine,False
razoxane,1,1,0,0,0,,,,0,1.000000000000029,1.0,0.99999998988552,1.0,0.0144173487259415,0.243140802115362,-0.0,-0.0,0.035,0.035,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,razoxane,False
regorafenib,6,6,0,0,0,,,,0,0.9999999999992634,1.0,1.0,1.0,0.0075914037297466,0.1693853159267939,0.0,0.0,0.004,0.01,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,regorafenib,False
retapamulin,1,1,0,0,0,,,,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,0.0,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,broad_cancer_kinase,REJECT,not_matched_to_candidate_or_axis; broad_cancer_kinase_not_MVA_axis; no_significant_fdr_lincs_signal,retapamulin,False
ribavirin,2,2,0,0,0,,,,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,0.0,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,ribavirin,False
rifabutin,1,1,0,0,0,,,,0,0.9999999999998976,1.0,0.9999999960073084,1.0,0.0304736279601754,0.4777022873951601,0.0,0.0,0.014,0.014,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,rifabutin,False
rifaximin,1,1,0,0,0,,,,0,0.9999999999999382,1.0,0.999572700997942,1.0,0.0303158143037262,0.5000843496425292,0.0,0.0,0.34,0.34,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,rifaximin,False
riluzole,6,6,0,0,0,,,,0,0.9999999999997836,1.0,0.9465162557995628,1.0,0.0018305595870736,0.1053074977551513,0.0,0.0,0.192,0.637,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,riluzole,False
risperidone,5,5,0,1,0,,GSE22206_fibro_case_v_control_250_rescue,,0,0.9999999999996038,1.0,0.937318471628348,1.0,0.0002159771300646,0.010172030433537,0.0,0.0,0.205,0.654,MIMIC,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,risperidone,False
rita,8,8,0,0,0,,,,0,0.9999999999992796,1.0,0.9999999732892992,1.0,0.0004593190766003,0.0698626000395976,0.0,0.0,0.06,0.26,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,rita,False
rizatriptan,2,2,0,0,0,,,,0,1.000000000000009,1.0,0.9999999943509996,1.0,0.0150271601219162,0.2669216921682224,-0.0,-0.0,0.016,0.017,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,rizatriptan,False
roflumilast,7,7,0,0,0,,,,0,1.000000000000858,1.0,0.0002006811925924,0.1274660041616248,0.0008971370790523,0.0628387910165974,-0.0,-0.0,0.986,4.899,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,roflumilast,False
rosiglitazone,2,2,0,0,0,,,,0,0.9999999999996452,1.0,0.9999999640457355,1.0,0.003750129788578,0.2197721896039215,0.0,0.0,0.111,0.152,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,rosiglitazone,False
rosuvastatin,1,1,0,0,0,,,,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,0.0,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,rosuvastatin,False
sacubitril,1,1,0,0,0,,,,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,0.0,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,sacubitril,False
safinamide,1,1,0,0,0,,,,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,0.0,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,safinamide,False
saxagliptin,2,2,0,0,0,,,,0,0.9999999999997848,1.0,0.0973129397146665,1.0,0.0075041451848732,0.3076788971850099,0.0,0.0,1.29,2.287,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,saxagliptin,False
secnidazole,1,1,0,0,0,,,,0,1.0000000000003226,1.0,1.0000000052698677,1.0,0.0306378674974812,0.4777022873951601,-0.0,-0.0,0.011,0.011,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,secnidazole,False
sibutramine,1,1,0,0,0,,,,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,0.0,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,sibutramine,False
sitagliptin,1,1,0,0,0,,,,0,0.9999999999999,1.0,0.9999999950344578,1.0,0.0150589239028156,0.3925736407145438,0.0,0.0,0.063,0.063,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,sitagliptin,False
sonidegib,1,1,0,0,0,,,,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,0.0,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,sonidegib,False
spironolactone,2,2,0,0,0,,,,0,0.9999999999997836,1.0,0.999999991434003,1.0,0.0018305595870736,0.1422684575680339,0.0,0.0,0.094,0.12,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,spironolactone,False
sufentanil,2,2,0,0,0,,,,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,0.0,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,sufentanil,False
sulfadoxine,2,2,0,0,0,,,,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,0.0,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,sulfadoxine,False
sulindac,1,1,0,0,0,,,,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,0.0,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,sulindac,False
sumatriptan,2,2,0,0,0,,,,0,1.0000000000002378,1.0,0.9999999628510516,1.0,0.0149476965675365,0.3925736407145438,-0.0,-0.0,0.11,0.145,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,sumatriptan,False
tacrine,1,1,0,0,0,,,,0,0.999999999999919,1.0,1.0000000061662428,1.0,0.0306631565082217,0.3835204929315329,0.0,0.0,0.01,0.01,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,tacrine,False
tacrolimus,3,3,0,0,0,,,,0,0.9999999999997802,1.0,0.9999999873929484,1.0,0.0075908062390497,0.1445692082367948,0.0,0.0,0.076,0.209,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,APPROVED_MEDICATION,,FK506-binding protein 1A inhibitor,FK506-binding protein 1A inhibitor,,True,chembl_axis_approved,mechanism_ok,REJECT,no_significant_fdr_lincs_signal,tacrolimus,False
tadalafil,1,1,0,0,0,,,,0,0.9999999999995168,1.0,0.9999999911213094,1.0,0.0151957621966202,0.3896516539537614,0.0,0.0,0.148,0.148,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,tadalafil,False
tazarotene,1,1,0,0,0,,,,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,0.0,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,tazarotene,False
telbivudine,1,1,0,0,0,,,,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,0.0,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,telbivudine,False
telmisartan,2,2,0,0,0,,,,0,1.0,1.0,0.9999999977905736,1.0,0.0305405983017335,0.4777022873951601,-0.0,-0.0,0.006,0.013,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,telmisartan,False
temazepam,1,1,0,0,0,,,,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,0.0,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,temazepam,False
temozolomide,10,10,0,1,0,,GSE22206_LCL_case_v_control_250_rescue,,0,0.9999999999989304,1.0,0.9998648558885724,1.0,0.0002305060670386,0.0396392678664295,0.0,0.0,0.08,0.391,MIMIC,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,temozolomide,False
terbinafine,1,1,0,0,0,,,,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,0.0,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,terbinafine,False
testosterone,4,4,0,0,0,,,,0,1.0,1.0,0.9999999632518936,1.0,0.0152277704188646,0.3925736407145438,-0.0,-0.0,0.032,0.084,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,testosterone,False
tetracaine,1,1,0,0,0,,,,0,1.0000000000000795,1.0,0.999999995086641,1.0,0.0149275438212899,0.3925736407145438,-0.0,-0.0,0.078,0.078,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,tetracaine,False
thiothixene,1,1,0,0,0,,,,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,0.0,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,thiothixene,False
ticlopidine,1,1,0,0,0,,,,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,0.0,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,ticlopidine,False
timolol,2,2,0,0,0,,,,0,0.9999999999999106,1.0,0.9999999605181294,1.0,0.0304658355386889,0.5324068150255642,0.0,0.0,0.053,0.105,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,timolol,False
tipiracil,2,2,0,0,0,,,,0,0.9999999999998078,1.0,0.99904857381018,1.0,0.030250054631156,0.5000843496425292,0.0,0.0,0.182,0.364,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,tipiracil,False
tirofiban,1,1,0,0,0,,,,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,0.0,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,tirofiban,False
tofacitinib,2,2,0,0,0,,,,0,0.999999999998165,1.0,1.0000000119251666,1.0,0.0018658477399051,0.1053074977551513,0.0,0.0,0.183,0.25,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,tofacitinib,False
tolazamide,2,2,0,0,0,,,,0,1.000000000000162,1.0,0.999999842935369,1.0,0.0152236896328657,0.4108661696454894,-0.0,-0.0,0.12,0.23,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,tolazamide,False
topiramate,1,1,0,0,0,,,,0,0.9999999999995576,1.0,0.6785120263832993,1.0,0.0149191429300667,0.4140006316106816,0.0,0.0,0.949,0.949,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,topiramate,False
topotecan,1,1,0,0,0,,,,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,0.0,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,cytotoxic_cancer,REJECT,not_matched_to_candidate_or_axis; cytotoxic_or_cancer_mechanism; no_significant_fdr_lincs_signal,topotecan,False
toremifene,1,1,0,0,0,,,,0,1.0000000000000653,1.0,0.9999999593462618,1.0,0.0305438044618032,0.5324068150255642,-0.0,-0.0,0.095,0.095,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,toremifene,False
tranylcypromine,5,5,0,1,0,,GSE22206_fibro_case_v_control_250_rescue,,0,1.000000000000673,1.0,0.9882371942349356,1.0,0.0004460148091119,0.017471638113674,-0.0,-0.0,0.147,0.503,MIMIC,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,tranylcypromine,False
trazodone,2,2,0,0,0,,,,0,1.0,1.0,0.9169988310348254,1.0,0.0304697512042083,0.602522879599936,-0.0,-0.0,0.329,0.659,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,trazodone,False
tretinoin,6,6,0,2,0,,GSE22206_case_v_control_150_rescue;GSE22206_case_v_control_250_rescue,,0,0.999999999996814,1.0,0.4788415042184329,1.0,3.837934836751749e-07,0.0001370382607647,0.0,0.0,0.247,1.053,MIMIC,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,broad_cancer_kinase,REJECT,not_matched_to_candidate_or_axis; broad_cancer_kinase_not_MVA_axis; no_significant_fdr_lincs_signal,tretinoin,False
triamcinolone,1,1,0,0,0,,,,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,0.0,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,triamcinolone,False
triclosan,1,1,0,0,0,,,,0,1.0000000000002025,1.0,0.9999999986973808,1.0,0.030402000671871,0.4918987282082528,-0.0,-0.0,0.06,0.06,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,triclosan,False
trimethobenzamide,1,1,0,0,0,,,,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,0.0,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,trimethobenzamide,False
trimipramine,1,1,0,0,0,,,,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,0.0,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,trimipramine,False
triptorelin,1,1,0,0,0,,,,0,0.9999999999998078,1.0,0.9999999935619552,1.0,0.030250054631156,0.4918987282082528,0.0,0.0,0.071,0.071,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,triptorelin,False
tyloxapol,1,1,0,0,0,,,,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,0.0,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,tyloxapol,False
urea,2,2,0,0,0,,,,0,0.9999999999997868,1.0,0.999979546417943,1.0,0.0300222036754111,0.5324068150255642,0.0,0.0,0.218,0.27,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,urea,False
